formula,solver,runtime,conflicts
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,wrapper-glucose.sh,0.006123,718
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,wrapper-glucose.sh,0.002944,139
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,wrapper-glucose.sh,0.004954,439
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,wrapper-glucose.sh,0.003993,165
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,wrapper-glucose.sh,0.001954,68
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,wrapper-glucose.sh,0.003724,157
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,wrapper-glucose.sh,0.001927,108
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,wrapper-glucose.sh,0.003863,231
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,wrapper-glucose.sh,0.006261,573
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,wrapper-glucose.sh,0.005036,422
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,wrapper-glucose.sh,0.002852,107
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,wrapper-glucose.sh,0.010025,895
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,wrapper-glucose.sh,0.001212,19
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,wrapper-glucose.sh,0.00281,367
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,wrapper-glucose.sh,0.002824,219
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,wrapper-glucose.sh,0.001896,1
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,wrapper-glucose.sh,0.004152,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,wrapper-glucose.sh,0.003827,398
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,wrapper-glucose.sh,0.00622,424
